,Hotel,Total Rooms,Date,Rooms Solds,Rooms Revenue,CompSet Total Rooms,CompSet Rooms Sold,CompSet Rooms Revenue
4101,Imaginary Hotel 5,311,2025-02-09,151,55254,318,7,114134
4102,Imaginary Hotel 5,311,2025-02-08,284,49242,318,173,177971
4103,Imaginary Hotel 5,311,2025-02-07,58,53394,318,253,207608
4104,Imaginary Hotel 5,311,2025-02-06,185,90940,318,156,220052
4105,Imaginary Hotel 5,311,2025-02-05,177,94129,318,195,103125
4106,Imaginary Hotel 5,311,2025-02-04,244,41302,318,286,170474
4107,Imaginary Hotel 5,311,2025-02-03,25,86132,318,82,199779
4108,Imaginary Hotel 5,311,2025-02-02,168,86357,318,266,199599
4109,Imaginary Hotel 5,311,2025-02-01,259,7880,318,171,165201
4110,Imaginary Hotel 5,311,2025-01-31,286,11046,318,148,90945
4111,Imaginary Hotel 5,311,2025-01-30,310,71928,318,148,182014
4112,Imaginary Hotel 5,311,2025-01-29,247,60014,318,250,64866
4113,Imaginary Hotel 5,311,2025-01-28,306,62366,318,312,130191
4114,Imaginary Hotel 5,311,2025-01-27,262,95392,318,76,170894
4115,Imaginary Hotel 5,311,2025-01-26,308,81322,318,122,26574
4116,Imaginary Hotel 5,311,2025-01-25,35,89445,318,177,95525
4117,Imaginary Hotel 5,311,2025-01-24,75,98434,318,120,45377
4118,Imaginary Hotel 5,311,2025-01-23,139,50667,318,316,89941
4119,Imaginary Hotel 5,311,2025-01-22,175,77672,318,28,47557
4120,Imaginary Hotel 5,311,2025-01-21,190,21617,318,313,64227
4121,Imaginary Hotel 5,311,2025-01-20,90,98243,318,286,107503
4122,Imaginary Hotel 5,311,2025-01-19,161,23983,318,300,216757
4123,Imaginary Hotel 5,311,2025-01-18,212,23880,318,102,55115
4124,Imaginary Hotel 5,311,2025-01-17,243,79239,318,107,122985
4125,Imaginary Hotel 5,311,2025-01-16,285,81837,318,150,117226
4126,Imaginary Hotel 5,311,2025-01-15,197,47031,318,248,176127
4127,Imaginary Hotel 5,311,2025-01-14,198,61139,318,29,232006
4128,Imaginary Hotel 5,311,2025-01-13,159,21363,318,308,62135
4129,Imaginary Hotel 5,311,2025-01-12,51,69845,318,148,211558
4130,Imaginary Hotel 5,311,2025-01-11,63,71986,318,86,79976
4131,Imaginary Hotel 5,311,2025-01-10,220,77706,318,122,243361
4132,Imaginary Hotel 5,311,2025-01-09,24,76939,318,244,202029
4133,Imaginary Hotel 5,311,2025-01-08,184,37308,318,265,217992
4134,Imaginary Hotel 5,311,2025-01-07,299,72530,318,24,50646
4135,Imaginary Hotel 5,311,2025-01-06,220,93372,318,125,206686
4136,Imaginary Hotel 5,311,2025-01-05,303,96015,318,53,106838
4137,Imaginary Hotel 5,311,2025-01-04,105,78982,318,106,153971
4138,Imaginary Hotel 5,311,2025-01-03,134,20184,318,44,172359
4139,Imaginary Hotel 5,311,2025-01-02,88,13223,318,132,7446
4140,Imaginary Hotel 5,311,2025-01-01,153,26191,318,46,68339
4141,Imaginary Hotel 5,311,2024-12-31,33,35710,318,304,39763
4142,Imaginary Hotel 5,311,2024-12-30,50,21250,318,68,121634
4143,Imaginary Hotel 5,311,2024-12-29,102,64168,318,107,153071
4144,Imaginary Hotel 5,311,2024-12-28,177,5649,318,185,103452
4145,Imaginary Hotel 5,311,2024-12-27,251,86596,318,15,138389
4146,Imaginary Hotel 5,311,2024-12-26,76,43262,318,130,30211
4147,Imaginary Hotel 5,311,2024-12-25,5,29908,318,84,10740
4148,Imaginary Hotel 5,311,2024-12-24,116,41443,318,145,189271
4149,Imaginary Hotel 5,311,2024-12-23,177,9978,318,293,20083
4150,Imaginary Hotel 5,311,2024-12-22,244,58803,318,316,167998
4151,Imaginary Hotel 5,311,2024-12-21,222,18432,318,303,246542
4152,Imaginary Hotel 5,311,2024-12-20,82,92862,318,294,220139
4153,Imaginary Hotel 5,311,2024-12-19,117,64496,318,218,97370
4154,Imaginary Hotel 5,311,2024-12-18,125,7529,318,303,46899
4155,Imaginary Hotel 5,311,2024-12-17,108,6509,318,269,226836
4156,Imaginary Hotel 5,311,2024-12-16,102,43410,318,166,90574
4157,Imaginary Hotel 5,311,2024-12-15,49,28163,318,17,59000
4158,Imaginary Hotel 5,311,2024-12-14,181,6612,318,261,201175
4159,Imaginary Hotel 5,311,2024-12-13,218,26403,318,163,105969
4160,Imaginary Hotel 5,311,2024-12-12,282,95839,318,256,31913
4161,Imaginary Hotel 5,311,2024-12-11,273,55732,318,270,11618
4162,Imaginary Hotel 5,311,2024-12-10,136,93218,318,111,159137
4163,Imaginary Hotel 5,311,2024-12-09,252,17368,318,100,140163
4164,Imaginary Hotel 5,311,2024-12-08,310,20877,318,183,107848
4165,Imaginary Hotel 5,311,2024-12-07,159,54764,318,307,131701
4166,Imaginary Hotel 5,311,2024-12-06,98,79975,318,285,225783
4167,Imaginary Hotel 5,311,2024-12-05,200,78892,318,30,135117
4168,Imaginary Hotel 5,311,2024-12-04,130,85142,318,63,66008
4169,Imaginary Hotel 5,311,2024-12-03,129,82858,318,75,215609
4170,Imaginary Hotel 5,311,2024-12-02,182,89560,318,226,181821
4171,Imaginary Hotel 5,311,2024-12-01,123,35496,318,142,236313
4172,Imaginary Hotel 5,311,2024-11-30,265,45257,318,310,77264
4173,Imaginary Hotel 5,311,2024-11-29,126,58552,318,246,171106
4174,Imaginary Hotel 5,311,2024-11-28,257,83261,318,230,63804
4175,Imaginary Hotel 5,311,2024-11-27,271,76482,318,190,15539
4176,Imaginary Hotel 5,311,2024-11-26,65,16730,318,253,159069
4177,Imaginary Hotel 5,311,2024-11-25,235,67465,318,194,131260
4178,Imaginary Hotel 5,311,2024-11-24,223,86664,318,229,28302
4179,Imaginary Hotel 5,311,2024-11-23,300,27144,318,180,93670
4180,Imaginary Hotel 5,311,2024-11-22,87,77538,318,116,191992
4181,Imaginary Hotel 5,311,2024-11-21,173,89171,318,99,80980
4182,Imaginary Hotel 5,311,2024-11-20,69,56700,318,150,177722
4183,Imaginary Hotel 5,311,2024-11-19,9,87945,318,68,59276
4184,Imaginary Hotel 5,311,2024-11-18,25,7652,318,144,48007
4185,Imaginary Hotel 5,311,2024-11-17,265,7689,318,288,108719
4186,Imaginary Hotel 5,311,2024-11-16,52,36995,318,311,79281
4187,Imaginary Hotel 5,311,2024-11-15,144,37983,318,121,244475
4188,Imaginary Hotel 5,311,2024-11-14,27,20077,318,303,165079
4189,Imaginary Hotel 5,311,2024-11-13,221,63223,318,166,63542
4190,Imaginary Hotel 5,311,2024-11-12,149,8496,318,54,248514
4191,Imaginary Hotel 5,311,2024-11-11,72,98674,318,128,90806
4192,Imaginary Hotel 5,311,2024-11-10,228,87705,318,186,12205
4193,Imaginary Hotel 5,311,2024-11-09,220,91282,318,31,60042
4194,Imaginary Hotel 5,311,2024-11-08,213,5998,318,252,45039
4195,Imaginary Hotel 5,311,2024-11-07,267,14271,318,189,108139
4196,Imaginary Hotel 5,311,2024-11-06,293,91401,318,285,117498
4197,Imaginary Hotel 5,311,2024-11-05,40,32441,318,98,164341
4198,Imaginary Hotel 5,311,2024-11-04,144,82072,318,155,135280
4199,Imaginary Hotel 5,311,2024-11-03,7,14182,318,77,194926
4200,Imaginary Hotel 5,311,2024-11-02,100,79107,318,230,159980
4201,Imaginary Hotel 5,311,2024-11-01,197,36818,318,143,96717
4202,Imaginary Hotel 5,311,2024-10-31,185,20785,318,172,216987
4203,Imaginary Hotel 5,311,2024-10-30,20,36023,318,211,49833
4204,Imaginary Hotel 5,311,2024-10-29,172,26083,318,32,26260
4205,Imaginary Hotel 5,311,2024-10-28,14,46954,318,315,63794
4206,Imaginary Hotel 5,311,2024-10-27,133,78392,318,94,204545
4207,Imaginary Hotel 5,311,2024-10-26,188,47507,318,122,60473
4208,Imaginary Hotel 5,311,2024-10-25,59,34667,318,229,7083
4209,Imaginary Hotel 5,311,2024-10-24,259,67113,318,264,160647
4210,Imaginary Hotel 5,311,2024-10-23,62,50549,318,255,59313
4211,Imaginary Hotel 5,311,2024-10-22,311,72404,318,174,48944
4212,Imaginary Hotel 5,311,2024-10-21,177,22159,318,185,37797
4213,Imaginary Hotel 5,311,2024-10-20,97,57924,318,66,169520
4214,Imaginary Hotel 5,311,2024-10-19,137,81772,318,164,88928
4215,Imaginary Hotel 5,311,2024-10-18,2,62153,318,80,15365
4216,Imaginary Hotel 5,311,2024-10-17,47,35971,318,229,51870
4217,Imaginary Hotel 5,311,2024-10-16,177,57324,318,222,167039
4218,Imaginary Hotel 5,311,2024-10-15,215,75568,318,294,123625
4219,Imaginary Hotel 5,311,2024-10-14,308,82672,318,306,69945
4220,Imaginary Hotel 5,311,2024-10-13,309,34149,318,130,9561
4221,Imaginary Hotel 5,311,2024-10-12,202,67251,318,278,55642
4222,Imaginary Hotel 5,311,2024-10-11,289,81760,318,177,109463
4223,Imaginary Hotel 5,311,2024-10-10,77,69127,318,313,49154
4224,Imaginary Hotel 5,311,2024-10-09,81,86267,318,204,8734
4225,Imaginary Hotel 5,311,2024-10-08,255,14780,318,199,54198
4226,Imaginary Hotel 5,311,2024-10-07,201,80834,318,318,30067
4227,Imaginary Hotel 5,311,2024-10-06,45,53145,318,254,231023
4228,Imaginary Hotel 5,311,2024-10-05,308,87218,318,49,69203
4229,Imaginary Hotel 5,311,2024-10-04,124,69805,318,192,10179
4230,Imaginary Hotel 5,311,2024-10-03,41,58936,318,26,95015
4231,Imaginary Hotel 5,311,2024-10-02,159,71559,318,292,245656
4232,Imaginary Hotel 5,311,2024-10-01,26,88411,318,199,77016
4233,Imaginary Hotel 5,311,2024-09-30,282,53409,318,131,135442
4234,Imaginary Hotel 5,311,2024-09-29,73,98190,318,163,165557
4235,Imaginary Hotel 5,311,2024-09-28,277,89036,318,42,57276
4236,Imaginary Hotel 5,311,2024-09-27,149,99873,318,247,16666
4237,Imaginary Hotel 5,311,2024-09-26,268,22957,318,158,104620
4238,Imaginary Hotel 5,311,2024-09-25,286,24336,318,17,30431
4239,Imaginary Hotel 5,311,2024-09-24,59,39467,318,143,97096
4240,Imaginary Hotel 5,311,2024-09-23,262,17731,318,291,142461
4241,Imaginary Hotel 5,311,2024-09-22,303,25691,318,140,19710
4242,Imaginary Hotel 5,311,2024-09-21,265,19355,318,84,99344
4243,Imaginary Hotel 5,311,2024-09-20,307,62560,318,71,98212
4244,Imaginary Hotel 5,311,2024-09-19,79,91963,318,249,168798
4245,Imaginary Hotel 5,311,2024-09-18,281,90806,318,168,229044
4246,Imaginary Hotel 5,311,2024-09-17,9,26991,318,200,44041
4247,Imaginary Hotel 5,311,2024-09-16,16,16484,318,184,184677
4248,Imaginary Hotel 5,311,2024-09-15,13,24409,318,246,21894
4249,Imaginary Hotel 5,311,2024-09-14,181,19755,318,97,142927
4250,Imaginary Hotel 5,311,2024-09-13,232,22991,318,275,213259
4251,Imaginary Hotel 5,311,2024-09-12,26,69778,318,229,146581
4252,Imaginary Hotel 5,311,2024-09-11,64,7575,318,139,120528
4253,Imaginary Hotel 5,311,2024-09-10,281,98794,318,93,87177
4254,Imaginary Hotel 5,311,2024-09-09,276,85467,318,232,88780
4255,Imaginary Hotel 5,311,2024-09-08,43,83058,318,42,94989
4256,Imaginary Hotel 5,311,2024-09-07,82,56118,318,2,189791
4257,Imaginary Hotel 5,311,2024-09-06,235,51069,318,27,134317
4258,Imaginary Hotel 5,311,2024-09-05,231,15583,318,275,228118
4259,Imaginary Hotel 5,311,2024-09-04,59,65398,318,144,246474
4260,Imaginary Hotel 5,311,2024-09-03,163,66649,318,66,197295
4261,Imaginary Hotel 5,311,2024-09-02,204,21961,318,250,30678
4262,Imaginary Hotel 5,311,2024-09-01,276,87752,318,310,135990
4263,Imaginary Hotel 5,311,2024-08-31,203,36155,318,278,44010
4264,Imaginary Hotel 5,311,2024-08-30,182,55122,318,14,18827
4265,Imaginary Hotel 5,311,2024-08-29,233,25232,318,31,42539
4266,Imaginary Hotel 5,311,2024-08-28,107,41323,318,194,137976
4267,Imaginary Hotel 5,311,2024-08-27,298,72802,318,282,78473
4268,Imaginary Hotel 5,311,2024-08-26,30,26910,318,137,120735
4269,Imaginary Hotel 5,311,2024-08-25,178,91365,318,317,129754
4270,Imaginary Hotel 5,311,2024-08-24,91,28477,318,238,170059
4271,Imaginary Hotel 5,311,2024-08-23,139,74220,318,195,188109
4272,Imaginary Hotel 5,311,2024-08-22,16,89310,318,169,5916
4273,Imaginary Hotel 5,311,2024-08-21,124,8869,318,165,189254
4274,Imaginary Hotel 5,311,2024-08-20,89,34315,318,254,136985
4275,Imaginary Hotel 5,311,2024-08-19,174,28771,318,131,130970
4276,Imaginary Hotel 5,311,2024-08-18,211,41418,318,303,181200
4277,Imaginary Hotel 5,311,2024-08-17,283,86846,318,213,243089
4278,Imaginary Hotel 5,311,2024-08-16,243,77885,318,51,50730
4279,Imaginary Hotel 5,311,2024-08-15,157,12465,318,200,120111
4280,Imaginary Hotel 5,311,2024-08-14,164,71616,318,165,179249
4281,Imaginary Hotel 5,311,2024-08-13,23,7215,318,188,197782
4282,Imaginary Hotel 5,311,2024-08-12,85,95586,318,175,200808
4283,Imaginary Hotel 5,311,2024-08-11,7,81968,318,215,217844
4284,Imaginary Hotel 5,311,2024-08-10,74,38661,318,309,126807
4285,Imaginary Hotel 5,311,2024-08-09,128,98111,318,18,173753
4286,Imaginary Hotel 5,311,2024-08-08,69,37658,318,292,104386
4287,Imaginary Hotel 5,311,2024-08-07,244,22648,318,229,57194
4288,Imaginary Hotel 5,311,2024-08-06,256,35498,318,174,79542
4289,Imaginary Hotel 5,311,2024-08-05,218,52343,318,224,118197
4290,Imaginary Hotel 5,311,2024-08-04,238,9066,318,159,169081
4291,Imaginary Hotel 5,311,2024-08-03,172,89022,318,125,136387
4292,Imaginary Hotel 5,311,2024-08-02,193,22359,318,31,91995
4293,Imaginary Hotel 5,311,2024-08-01,154,34275,318,121,108750
4294,Imaginary Hotel 5,311,2024-07-31,173,48197,318,200,225511
4295,Imaginary Hotel 5,311,2024-07-30,267,40495,318,160,231505
4296,Imaginary Hotel 5,311,2024-07-29,261,15185,318,306,207254
4297,Imaginary Hotel 5,311,2024-07-28,278,29279,318,269,120817
4298,Imaginary Hotel 5,311,2024-07-27,192,12822,318,288,148534
4299,Imaginary Hotel 5,311,2024-07-26,12,98446,318,241,120841
4300,Imaginary Hotel 5,311,2024-07-25,145,49411,318,285,80309
4301,Imaginary Hotel 5,311,2024-07-24,145,7167,318,124,204329
4302,Imaginary Hotel 5,311,2024-07-23,22,85162,318,127,33093
4303,Imaginary Hotel 5,311,2024-07-22,191,82741,318,204,42139
4304,Imaginary Hotel 5,311,2024-07-21,152,44499,318,198,208833
4305,Imaginary Hotel 5,311,2024-07-20,160,50279,318,132,202834
4306,Imaginary Hotel 5,311,2024-07-19,6,79402,318,300,68688
4307,Imaginary Hotel 5,311,2024-07-18,139,35772,318,3,76741
4308,Imaginary Hotel 5,311,2024-07-17,77,88166,318,33,238252
4309,Imaginary Hotel 5,311,2024-07-16,180,69522,318,46,133873
4310,Imaginary Hotel 5,311,2024-07-15,305,42416,318,119,125618
4311,Imaginary Hotel 5,311,2024-07-14,110,70296,318,156,160178
4312,Imaginary Hotel 5,311,2024-07-13,196,35664,318,201,209288
4313,Imaginary Hotel 5,311,2024-07-12,98,48820,318,251,187951
4314,Imaginary Hotel 5,311,2024-07-11,254,88160,318,1,180528
4315,Imaginary Hotel 5,311,2024-07-10,21,9993,318,120,182974
4316,Imaginary Hotel 5,311,2024-07-09,3,74014,318,81,232054
4317,Imaginary Hotel 5,311,2024-07-08,94,11144,318,209,22265
4318,Imaginary Hotel 5,311,2024-07-07,210,5611,318,273,114513
4319,Imaginary Hotel 5,311,2024-07-06,250,59955,318,106,124295
4320,Imaginary Hotel 5,311,2024-07-05,74,15556,318,241,227616
4321,Imaginary Hotel 5,311,2024-07-04,110,41172,318,299,247881
4322,Imaginary Hotel 5,311,2024-07-03,187,14480,318,181,186958
4323,Imaginary Hotel 5,311,2024-07-02,266,52152,318,285,149215
4324,Imaginary Hotel 5,311,2024-07-01,87,87207,318,297,145444
4325,Imaginary Hotel 5,311,2024-06-30,92,20150,318,45,67440
4326,Imaginary Hotel 5,311,2024-06-29,55,85755,318,62,154926
4327,Imaginary Hotel 5,311,2024-06-28,178,20379,318,66,219964
4328,Imaginary Hotel 5,311,2024-06-27,177,46307,318,38,155451
4329,Imaginary Hotel 5,311,2024-06-26,262,73285,318,29,238608
4330,Imaginary Hotel 5,311,2024-06-25,182,88970,318,101,153487
4331,Imaginary Hotel 5,311,2024-06-24,190,67325,318,69,90150
4332,Imaginary Hotel 5,311,2024-06-23,69,24959,318,184,102933
4333,Imaginary Hotel 5,311,2024-06-22,301,37126,318,155,200651
4334,Imaginary Hotel 5,311,2024-06-21,281,75943,318,255,14534
4335,Imaginary Hotel 5,311,2024-06-20,75,94472,318,245,203441
4336,Imaginary Hotel 5,311,2024-06-19,63,9364,318,278,53719
4337,Imaginary Hotel 5,311,2024-06-18,84,63382,318,91,161596
4338,Imaginary Hotel 5,311,2024-06-17,285,59954,318,238,183490
4339,Imaginary Hotel 5,311,2024-06-16,244,46986,318,54,199439
4340,Imaginary Hotel 5,311,2024-06-15,69,68780,318,216,85006
4341,Imaginary Hotel 5,311,2024-06-14,171,21341,318,152,88820
4342,Imaginary Hotel 5,311,2024-06-13,161,66599,318,81,164689
4343,Imaginary Hotel 5,311,2024-06-12,162,68067,318,303,166717
4344,Imaginary Hotel 5,311,2024-06-11,29,52827,318,226,214266
4345,Imaginary Hotel 5,311,2024-06-10,56,11848,318,71,119584
4346,Imaginary Hotel 5,311,2024-06-09,182,31234,318,90,31731
4347,Imaginary Hotel 5,311,2024-06-08,91,47805,318,25,226989
4348,Imaginary Hotel 5,311,2024-06-07,100,59335,318,162,71011
4349,Imaginary Hotel 5,311,2024-06-06,120,84331,318,297,247758
4350,Imaginary Hotel 5,311,2024-06-05,228,50869,318,23,154073
4351,Imaginary Hotel 5,311,2024-06-04,292,86499,318,132,200965
4352,Imaginary Hotel 5,311,2024-06-03,168,73363,318,264,194518
4353,Imaginary Hotel 5,311,2024-06-02,235,7193,318,71,142545
4354,Imaginary Hotel 5,311,2024-06-01,78,52608,318,199,141273
4355,Imaginary Hotel 5,311,2024-05-31,188,71463,318,299,55936
4356,Imaginary Hotel 5,311,2024-05-30,120,44175,318,276,182317
4357,Imaginary Hotel 5,311,2024-05-29,104,82369,318,106,181636
4358,Imaginary Hotel 5,311,2024-05-28,199,48165,318,274,160262
4359,Imaginary Hotel 5,311,2024-05-27,280,65706,318,161,39033
4360,Imaginary Hotel 5,311,2024-05-26,169,67508,318,118,96942
4361,Imaginary Hotel 5,311,2024-05-25,54,42072,318,134,244017
4362,Imaginary Hotel 5,311,2024-05-24,11,73004,318,216,33840
4363,Imaginary Hotel 5,311,2024-05-23,238,79049,318,214,7411
4364,Imaginary Hotel 5,311,2024-05-22,50,23095,318,10,136928
4365,Imaginary Hotel 5,311,2024-05-21,116,57618,318,122,181487
4366,Imaginary Hotel 5,311,2024-05-20,37,63345,318,190,177152
4367,Imaginary Hotel 5,311,2024-05-19,105,58196,318,266,62090
4368,Imaginary Hotel 5,311,2024-05-18,5,55397,318,222,168742
4369,Imaginary Hotel 5,311,2024-05-17,234,31140,318,168,83392
4370,Imaginary Hotel 5,311,2024-05-16,198,78826,318,68,101890
4371,Imaginary Hotel 5,311,2024-05-15,20,72955,318,272,46076
4372,Imaginary Hotel 5,311,2024-05-14,101,28107,318,299,51751
4373,Imaginary Hotel 5,311,2024-05-13,54,47263,318,318,9357
4374,Imaginary Hotel 5,311,2024-05-12,7,38684,318,13,237061
4375,Imaginary Hotel 5,311,2024-05-11,88,80266,318,30,44226
4376,Imaginary Hotel 5,311,2024-05-10,164,71892,318,150,207362
4377,Imaginary Hotel 5,311,2024-05-09,258,61779,318,182,13863
4378,Imaginary Hotel 5,311,2024-05-08,118,78360,318,236,64162
4379,Imaginary Hotel 5,311,2024-05-07,274,74825,318,184,180225
4380,Imaginary Hotel 5,311,2024-05-06,296,67536,318,53,32761
4381,Imaginary Hotel 5,311,2024-05-05,260,7598,318,255,205869
4382,Imaginary Hotel 5,311,2024-05-04,251,8904,318,236,159033
4383,Imaginary Hotel 5,311,2024-05-03,15,98947,318,310,188295
4384,Imaginary Hotel 5,311,2024-05-02,50,45075,318,123,231774
4385,Imaginary Hotel 5,311,2024-05-01,283,39508,318,80,31145
4386,Imaginary Hotel 5,311,2024-04-30,49,74756,318,35,106249
4387,Imaginary Hotel 5,311,2024-04-29,11,22166,318,206,240291
4388,Imaginary Hotel 5,311,2024-04-28,84,97022,318,34,108233
4389,Imaginary Hotel 5,311,2024-04-27,248,78448,318,6,133870
4390,Imaginary Hotel 5,311,2024-04-26,289,18156,318,40,96501
4391,Imaginary Hotel 5,311,2024-04-25,292,60300,318,99,79157
4392,Imaginary Hotel 5,311,2024-04-24,290,74059,318,52,97077
4393,Imaginary Hotel 5,311,2024-04-23,67,70142,318,13,79565
4394,Imaginary Hotel 5,311,2024-04-22,168,74448,318,114,59258
4395,Imaginary Hotel 5,311,2024-04-21,305,48582,318,4,140886
4396,Imaginary Hotel 5,311,2024-04-20,144,48318,318,181,103605
4397,Imaginary Hotel 5,311,2024-04-19,275,6882,318,152,209320
4398,Imaginary Hotel 5,311,2024-04-18,171,84127,318,298,237653
4399,Imaginary Hotel 5,311,2024-04-17,161,48548,318,261,71987
4400,Imaginary Hotel 5,311,2024-04-16,247,36990,318,225,62595
4401,Imaginary Hotel 5,311,2024-04-15,221,28763,318,144,66509
4402,Imaginary Hotel 5,311,2024-04-14,63,62450,318,222,68933
4403,Imaginary Hotel 5,311,2024-04-13,252,62597,318,298,206110
4404,Imaginary Hotel 5,311,2024-04-12,261,50552,318,275,108180
4405,Imaginary Hotel 5,311,2024-04-11,272,35604,318,12,136281
4406,Imaginary Hotel 5,311,2024-04-10,48,48521,318,44,141924
4407,Imaginary Hotel 5,311,2024-04-09,272,31352,318,282,230220
4408,Imaginary Hotel 5,311,2024-04-08,5,7443,318,9,183769
4409,Imaginary Hotel 5,311,2024-04-07,303,5604,318,32,173144
4410,Imaginary Hotel 5,311,2024-04-06,226,43256,318,205,227420
4411,Imaginary Hotel 5,311,2024-04-05,77,73446,318,120,122270
4412,Imaginary Hotel 5,311,2024-04-04,295,61528,318,140,85771
4413,Imaginary Hotel 5,311,2024-04-03,123,89922,318,35,216077
4414,Imaginary Hotel 5,311,2024-04-02,87,83268,318,208,146193
4415,Imaginary Hotel 5,311,2024-04-01,86,70146,318,6,182148
4416,Imaginary Hotel 5,311,2024-03-31,154,84938,318,9,34987
4417,Imaginary Hotel 5,311,2024-03-30,189,44111,318,193,202250
4418,Imaginary Hotel 5,311,2024-03-29,131,68380,318,98,29049
4419,Imaginary Hotel 5,311,2024-03-28,144,87365,318,62,118641
4420,Imaginary Hotel 5,311,2024-03-27,89,56364,318,271,26624
4421,Imaginary Hotel 5,311,2024-03-26,212,8906,318,183,101694
4422,Imaginary Hotel 5,311,2024-03-25,233,80363,318,88,143133
4423,Imaginary Hotel 5,311,2024-03-24,4,10212,318,76,228075
4424,Imaginary Hotel 5,311,2024-03-23,210,44554,318,204,98107
4425,Imaginary Hotel 5,311,2024-03-22,273,67912,318,62,182868
4426,Imaginary Hotel 5,311,2024-03-21,75,39931,318,0,129714
4427,Imaginary Hotel 5,311,2024-03-20,164,12504,318,134,61981
4428,Imaginary Hotel 5,311,2024-03-19,119,85497,318,12,184138
4429,Imaginary Hotel 5,311,2024-03-18,84,29415,318,222,40340
4430,Imaginary Hotel 5,311,2024-03-17,155,27919,318,110,48623
4431,Imaginary Hotel 5,311,2024-03-16,296,60256,318,304,107679
4432,Imaginary Hotel 5,311,2024-03-15,142,45712,318,291,76212
4433,Imaginary Hotel 5,311,2024-03-14,99,75254,318,194,242057
4434,Imaginary Hotel 5,311,2024-03-13,203,41206,318,108,38881
4435,Imaginary Hotel 5,311,2024-03-12,185,59478,318,314,101662
4436,Imaginary Hotel 5,311,2024-03-11,291,13837,318,102,112661
4437,Imaginary Hotel 5,311,2024-03-10,122,21922,318,126,32217
4438,Imaginary Hotel 5,311,2024-03-09,137,69283,318,192,227941
4439,Imaginary Hotel 5,311,2024-03-08,267,61629,318,224,199179
4440,Imaginary Hotel 5,311,2024-03-07,248,57508,318,231,219091
4441,Imaginary Hotel 5,311,2024-03-06,299,9630,318,241,89309
4442,Imaginary Hotel 5,311,2024-03-05,56,34991,318,262,14277
4443,Imaginary Hotel 5,311,2024-03-04,103,38509,318,74,22485
